aloud,round,0.31
budha,knowledge,0.06
budha,immense,0.06
budha,endowed,0.05
budha,ila,0.06
budha,born,0.07
budha,christened,0.26
brihaspati,abducting,0.03
brihaspati,character,0.16
brihaspati,maligned,0.04
child,belonged,0.06
child,race,0.05
child,thus,0.05
child,lunar,0.25
veda,mystical,0.06
veda,existed,0.09
veda,om,0.27
veda,form,0.07
veda,narayana,0.08
veda,god,0.07
veda,earlier,0.06
veda,one,0.04
veda,heavenly,0.01
veda,hamsas,0.08
veda,pranava,0.08
veda,known,0.06
veda,lord,0.05
veda,caste,0.08
existed,visualized,0.01
om,herbs,0.01
om,deciduous,0.01
om,brahmanas,0.01
om,bodies,0.01
handsome hero,next,0.27
